MARCA,O.P. NÚMERO,REFERENCIA,GRUPO DE ENTREGA,MES,ITEM O.P. RESUMEN,DESC. BODEGA,ESTADO,U.M.,CANT. PLANEADA,CANT. ORDENADA,CANT. COMPLETA,CANT. PENDIENTE,FECHA TERMINACION,AÑO,COLECCIÓN,FECHA CREACION,FECHA APROBACION,EXT. 1,DESC. EXTENSION 1,EXT. 2,DETALLE EXT. 2,DESC. DETALLE EXT. 2,CUMPLIMIENTO %,ESTATUS OP
STOP,MOP-00000065,ST0000264                                         ,25-3JUL1,07-JULIO,ST0000264 - 11-0601 - 014  SHORT TIRO ALTO LAV BLANCO T-6,STOP CEDI,Aprobado,UND ,476,464,0,464,2026-06-17,01-2026,001-AURA,2026-04-21,2026-04-29,1,COLORES  ,1,14,T-6      ,0.0,INCOMPLETO
STOP,MOP-00000065,ST0000264                                         ,25-3JUL1,07-JULIO,ST0000264 - 11-0601 - 016  SHORT TIRO ALTO LAV BLANCO T-8,STOP CEDI,Aprobado,UND ,595,583,0,583,2026-06-17,01-2026,001-AURA,2026-04-21,2026-04-29,1,COLORES  ,1,16,T-8      ,0.0,INCOMPLETO
STOP,MOP-00000065,ST0000264                                         ,25-3JUL1,07-JULIO,ST0000264 - 11-0601 - 018  SHORT TIRO ALTO LAV BLANCO T-10,STOP CEDI,Aprobado,UND ,595,585,0,585,2026-06-17,01-2026,001-AURA,2026-04-21,2026-04-29,1,COLORES  ,1,18,T-10     ,0.0,INCOMPLETO
STOP,MOP-00000065,ST0000264                                         ,25-3JUL1,07-JULIO,ST0000264 - 11-0601 - 019  SHORT TIRO ALTO LAV BLANCO T-12,STOP CEDI,Aprobado,UND ,476,466,0,466,2026-06-17,01-2026,001-AURA,2026-04-21,2026-04-29,1,COLORES  ,1,19,T-12     ,0.0,INCOMPLETO
STOP,MOP-00000065,ST0000264                                         ,25-3JUL1,07-JULIO,ST0000264 - 11-0601 - 020  SHORT TIRO ALTO LAV BLANCO T-14,STOP CEDI,Aprobado,UND ,357,347,0,347,2026-06-17,01-2026,001-AURA,2026-04-21,2026-04-29,1,COLORES  ,1,20,T-14     ,0.0,INCOMPLETO
STOP,MOP-00000066,ST0000296                                         ,25-3JUL1,07-JULIO,ST0000296 - 11-4202 - 002  CAMISETA MANGA CORTA CREMA T-XS,STOP CEDI,Aprobado,UND ,147,141,0,141,2026-06-24,01-2026,001-AURA,2026-04-21,2026-04-23,1,COLORES  ,1,2,T-XS     ,0.0,INCOMPLETO
STOP,MOP-00000066,ST0000296                                         ,25-3JUL1,07-JULIO,ST0000296 - 11-4202 - 003  CAMISETA MANGA CORTA CREMA T-S,STOP CEDI,Aprobado,UND ,588,564,0,564,2026-06-24,01-2026,001-AURA,2026-04-21,2026-04-23,1,COLORES  ,1,3,T-S      ,0.0,INCOMPLETO
STOP,MOP-00000066,ST0000296                                         ,25-3JUL1,07-JULIO,ST0000296 - 11-4202 - 004  CAMISETA MANGA CORTA CREMA T-M,STOP CEDI,Aprobado,UND ,735,705,0,705,2026-06-24,01-2026,001-AURA,2026-04-21,2026-04-23,1,COLORES  ,1,4,T-M      ,0.0,INCOMPLETO
STOP,MOP-00000066,ST0000296                                         ,25-3JUL1,07-JULIO,ST0000296 - 11-4202 - 005  CAMISETA MANGA CORTA CREMA T-L,STOP CEDI,Aprobado,UND ,588,564,0,564,2026-06-24,01-2026,001-AURA,2026-04-21,2026-04-23,1,COLORES  ,1,5,T-L      ,0.0,INCOMPLETO
STOP,MOP-00000066,ST0000296                                         ,25-3JUL1,07-JULIO,ST0000296 - 11-4202 - 006  CAMISETA MANGA CORTA CREMA T-XL,STOP CEDI,Aprobado,UND ,441,423,0,423,2026-06-24,01-2026,001-AURA,2026-04-21,2026-04-23,1,COLORES  ,1,6,T-XL     ,0.0,INCOMPLETO
STOP,MOP-00000067,11793914                                          ,22-2JUN2,06-JUNIO,11793914 - 11-0602 - 002  CAMISETA MC ESTAMPAD CREMA T-XS,STOP CEDI,Aprobado,UND ,167,157,155,2,2026-05-27,01-2026,019-THE CLUB,2026-04-21,2026-04-22,1,COLORES  ,1,2,T-XS     ,0.9872611464968153,INCOMPLETO
STOP,MOP-00000067,11793914                                          ,22-2JUN2,06-JUNIO,11793914 - 11-0602 - 003  CAMISETA MC ESTAMPAD CREMA T-S,STOP CEDI,Aprobado,UND ,667,625,622,3,2026-05-27,01-2026,019-THE CLUB,2026-04-21,2026-04-22,1,COLORES  ,1,3,T-S      ,0.9952,INCOMPLETO
STOP,MOP-00000067,11793914                                          ,22-2JUN2,06-JUNIO,11793914 - 11-0602 - 004  CAMISETA MC ESTAMPAD CREMA T-M,STOP CEDI,Aprobado,UND ,833,808,806,2,2026-05-27,01-2026,019-THE CLUB,2026-04-21,2026-04-22,1,COLORES  ,1,4,T-M      ,0.9975247524752475,INCOMPLETO
STOP,MOP-00000067,11793914                                          ,22-2JUN2,06-JUNIO,11793914 - 11-0602 - 005  CAMISETA MC ESTAMPAD CREMA T-L,STOP CEDI,Aprobado,UND ,500,471,469,2,2026-05-27,01-2026,019-THE CLUB,2026-04-21,2026-04-22,1,COLORES  ,1,5,T-L      ,0.9957537154989384,INCOMPLETO
STOP,MOP-00000067,11793914                                          ,22-2JUN2,06-JUNIO,11793914 - 11-0602 - 006  CAMISETA MC ESTAMPAD CREMA T-XL,STOP CEDI,Aprobado,UND ,333,314,312,2,2026-05-27,01-2026,019-THE CLUB,2026-04-21,2026-04-22,1,COLORES  ,1,6,T-XL     ,0.9936305732484076,INCOMPLETO
STOP,MOP-00000068,ST0000311                                         ,25-3JUL1,07-JULIO,ST0000311 - 11-0604 - 014  FALDA SHORT TIRO ALT CREMA T-6,STOP CEDI,Aprobado,UND ,286,341,0,341,2026-06-17,01-2026,001-AURA,2026-04-21,2026-04-24,1,COLORES  ,1,14,T-6      ,0.0,INCOMPLETO
STOP,MOP-00000068,ST0000311                                         ,25-3JUL1,07-JULIO,ST0000311 - 11-0604 - 016  FALDA SHORT TIRO ALT CREMA T-8,STOP CEDI,Aprobado,UND ,357,425,0,425,2026-06-17,01-2026,001-AURA,2026-04-21,2026-04-24,1,COLORES  ,1,16,T-8      ,0.0,INCOMPLETO
STOP,MOP-00000068,ST0000311                                         ,25-3JUL1,07-JULIO,ST0000311 - 11-0604 - 018  FALDA SHORT TIRO ALT CREMA T-10,STOP CEDI,Aprobado,UND ,357,420,0,420,2026-06-17,01-2026,001-AURA,2026-04-21,2026-04-24,1,COLORES  ,1,18,T-10     ,0.0,INCOMPLETO
STOP,MOP-00000068,ST0000311                                         ,25-3JUL1,07-JULIO,ST0000311 - 11-0604 - 019  FALDA SHORT TIRO ALT CREMA T-12,STOP CEDI,Aprobado,UND ,286,336,0,336,2026-06-17,01-2026,001-AURA,2026-04-21,2026-04-24,1,COLORES  ,1,19,T-12     ,0.0,INCOMPLETO
STOP,MOP-00000068,ST0000311                                         ,25-3JUL1,07-JULIO,ST0000311 - 11-0604 - 020  FALDA SHORT TIRO ALT CREMA T-14,STOP CEDI,Aprobado,UND ,214,252,0,252,2026-06-17,01-2026,001-AURA,2026-04-21,2026-04-24,1,COLORES  ,1,20,T-14     ,0.0,INCOMPLETO
STOP,MOP-00000069,ST0000309                                         ,25-3JUL1,07-JULIO,ST0000309 - 19-1716 - 013  RETROJEAN TIRO ALTO ROJO T-5,STOP CEDI,Aprobado,UND ,200,203,0,203,2026-06-17,01-2026,001-AURA,2026-04-21,2026-04-24,1,COLORES  ,1,13,T-5      ,0.0,INCOMPLETO
STOP,MOP-00000069,ST0000309                                         ,25-3JUL1,07-JULIO,ST0000309 - 19-1716 - 014  RETROJEAN TIRO ALTO ROJO T-6,STOP CEDI,Aprobado,UND ,300,303,0,303,2026-06-17,01-2026,001-AURA,2026-04-21,2026-04-24,1,COLORES  ,1,14,T-6      ,0.0,INCOMPLETO
STOP,MOP-00000069,ST0000309                                         ,25-3JUL1,07-JULIO,ST0000309 - 19-1716 - 016  RETROJEAN TIRO ALTO ROJO T-8,STOP CEDI,Aprobado,UND ,500,483,0,483,2026-06-17,01-2026,001-AURA,2026-04-21,2026-04-24,1,COLORES  ,1,16,T-8      ,0.0,INCOMPLETO
STOP,MOP-00000069,ST0000309                                         ,25-3JUL1,07-JULIO,ST0000309 - 19-1716 - 018  RETROJEAN TIRO ALTO ROJO T-10,STOP CEDI,Aprobado,UND ,500,483,0,483,2026-06-17,01-2026,001-AURA,2026-04-21,2026-04-24,1,COLORES  ,1,18,T-10     ,0.0,INCOMPLETO
STOP,MOP-00000069,ST0000309                                         ,25-3JUL1,07-JULIO,ST0000309 - 19-1716 - 019  RETROJEAN TIRO ALTO ROJO T-12,STOP CEDI,Aprobado,UND ,300,269,0,269,2026-06-17,01-2026,001-AURA,2026-04-21,2026-04-24,1,COLORES  ,1,19,T-12     ,0.0,INCOMPLETO
STOP,MOP-00000069,ST0000309                                         ,25-3JUL1,07-JULIO,ST0000309 - 19-1716 - 020  RETROJEAN TIRO ALTO ROJO T-14,STOP CEDI,Aprobado,UND ,200,152,0,152,2026-06-17,01-2026,001-AURA,2026-04-21,2026-04-24,1,COLORES  ,1,20,T-14     ,0.0,INCOMPLETO
STOP,MOP-00000070,ST0000261                                         ,26-3JUL2,07-JULIO,ST0000261 - IND04 - 014  BERMUDA TIRO ALTO LA INDIGO T-6,STOP CEDI,Aprobado,UND ,545,542,0,542,2026-06-24,01-2026,002-BOHO ROMANTICO,2026-04-21,2026-04-24,1,COLORES  ,1,14,T-6      ,0.0,INCOMPLETO
STOP,MOP-00000070,ST0000261                                         ,26-3JUL2,07-JULIO,ST0000261 - IND04 - 016  BERMUDA TIRO ALTO LA INDIGO T-8,STOP CEDI,Aprobado,UND ,682,663,0,663,2026-06-24,01-2026,002-BOHO ROMANTICO,2026-04-21,2026-04-24,1,COLORES  ,1,16,T-8      ,0.0,INCOMPLETO
STOP,MOP-00000070,ST0000261                                         ,26-3JUL2,07-JULIO,ST0000261 - IND04 - 018  BERMUDA TIRO ALTO LA INDIGO T-10,STOP CEDI,Aprobado,UND ,682,648,0,648,2026-06-24,01-2026,002-BOHO ROMANTICO,2026-04-21,2026-04-24,1,COLORES  ,1,18,T-10     ,0.0,INCOMPLETO
STOP,MOP-00000070,ST0000261                                         ,26-3JUL2,07-JULIO,ST0000261 - IND04 - 019  BERMUDA TIRO ALTO LA INDIGO T-12,STOP CEDI,Aprobado,UND ,545,538,0,538,2026-06-24,01-2026,002-BOHO ROMANTICO,2026-04-21,2026-04-24,1,COLORES  ,1,19,T-12     ,0.0,INCOMPLETO
STOP,MOP-00000070,ST0000261                                         ,26-3JUL2,07-JULIO,ST0000261 - IND04 - 020  BERMUDA TIRO ALTO LA INDIGO T-14,STOP CEDI,Aprobado,UND ,545,537,0,537,2026-06-24,01-2026,002-BOHO ROMANTICO,2026-04-21,2026-04-24,1,COLORES  ,1,20,T-14     ,0.0,INCOMPLETO
STOP,MOP-00000071,ST0000260                                         ,27-3JUL3,07-JULIO,ST0000260 - IND04 - 013  RETROJEAN TIRO ALTO INDIGO T-5,STOP CEDI,Aprobado,UND ,250,256,0,256,2026-07-01,01-2026,001-AURA,2026-04-22,2026-04-24,1,COLORES  ,1,13,T-5      ,0.0,INCOMPLETO
STOP,MOP-00000071,ST0000260                                         ,27-3JUL3,07-JULIO,ST0000260 - IND04 - 014  RETROJEAN TIRO ALTO INDIGO T-6,STOP CEDI,Aprobado,UND ,375,360,0,360,2026-07-01,01-2026,001-AURA,2026-04-22,2026-04-24,1,COLORES  ,1,14,T-6      ,0.0,INCOMPLETO
STOP,MOP-00000071,ST0000260                                         ,27-3JUL3,07-JULIO,ST0000260 - IND04 - 016  RETROJEAN TIRO ALTO INDIGO T-8,STOP CEDI,Aprobado,UND ,625,598,0,598,2026-07-01,01-2026,001-AURA,2026-04-22,2026-04-24,1,COLORES  ,1,16,T-8      ,0.0,INCOMPLETO
STOP,MOP-00000071,ST0000260                                         ,27-3JUL3,07-JULIO,ST0000260 - IND04 - 018  RETROJEAN TIRO ALTO INDIGO T-10,STOP CEDI,Aprobado,UND ,625,598,0,598,2026-07-01,01-2026,001-AURA,2026-04-22,2026-04-24,1,COLORES  ,1,18,T-10     ,0.0,INCOMPLETO
STOP,MOP-00000071,ST0000260                                         ,27-3JUL3,07-JULIO,ST0000260 - IND04 - 019  RETROJEAN TIRO ALTO INDIGO T-12,STOP CEDI,Aprobado,UND ,375,361,0,361,2026-07-01,01-2026,001-AURA,2026-04-22,2026-04-24,1,COLORES  ,1,19,T-12     ,0.0,INCOMPLETO
STOP,MOP-00000071,ST0000260                                         ,27-3JUL3,07-JULIO,ST0000260 - IND04 - 020  RETROJEAN TIRO ALTO INDIGO T-14,STOP CEDI,Aprobado,UND ,250,238,0,238,2026-07-01,01-2026,001-AURA,2026-04-22,2026-04-24,1,COLORES  ,1,20,T-14     ,0.0,INCOMPLETO
STOP,MOP-00000072,15006952                                          ,22-2JUN2,06-JUNIO,15006952 - 19-4004 - 005  TOP PREMIUM MANGA SI NEGRO T-L,STOP CEDI,Cumplido,UND ,197,171,171,0,2026-07-08,01-2026, ,2026-04-23,2026-04-27,1,COLORES  ,1,5,T-L      ,1.0,CERRADO
STOP,MOP-00000073,10016947                                          ,20-2MAY4,05-MAYO,10016947 - IND01 - 018  FALDA SHORT T/ALTO INDIGO T-10,STOP CEDI,Aprobado,UND ,480,510,480,30,2026-05-07,01-2026,018-INDIE SUMMER,2026-04-23,2026-04-27,1,COLORES  ,1,18,T-10     ,0.9411764705882353,INCOMPLETO
STOP,MOP-00000073,10016947                                          ,20-2MAY4,05-MAYO,10016947 - IND01 - 019  FALDA SHORT T/ALTO INDIGO T-12,STOP CEDI,Aprobado,UND ,480,510,494,16,2026-05-07,01-2026,018-INDIE SUMMER,2026-04-23,2026-04-27,1,COLORES  ,1,19,T-12     ,0.9686274509803922,INCOMPLETO
STOP,MOP-00000073,10016947                                          ,20-2MAY4,05-MAYO,10016947 - IND01 - 020  FALDA SHORT T/ALTO INDIGO T-14,STOP CEDI,Aprobado,UND ,240,250,244,6,2026-05-07,01-2026,018-INDIE SUMMER,2026-04-23,2026-04-27,1,COLORES  ,1,20,T-14     ,0.976,INCOMPLETO
STOP,MOP-00000073,10016947                                          ,20-2MAY4,05-MAYO,10016947 - IND01 - 014  FALDA SHORT T/ALTO INDIGO T-6,STOP CEDI,Aprobado,UND ,240,250,242,8,2026-05-07,01-2026,018-INDIE SUMMER,2026-04-23,2026-04-27,1,COLORES  ,1,14,T-6      ,0.968,INCOMPLETO
STOP,MOP-00000073,10016947                                          ,20-2MAY4,05-MAYO,10016947 - IND01 - 016  FALDA SHORT T/ALTO INDIGO T-8,STOP CEDI,Aprobado,UND ,360,408,386,22,2026-05-07,01-2026,018-INDIE SUMMER,2026-04-23,2026-04-27,1,COLORES  ,1,16,T-8      ,0.946078431372549,INCOMPLETO
STOP,MOP-00000074,ST0004584                                         ,21-2JUN1,06-JUNIO,ST0004584 - 19-4004 - 002  BODY MSISA CON BOLER NEGRO T-XS,STOP CEDI,Cumplido,UND ,92,76,76,0,2026-06-08,01-2026,022-CAPSULAS FERIAS,2026-04-23,2026-05-08,1,COLORES  ,1,2,T-XS     ,1.0,CERRADO
STOP,MOP-00000074,ST0004584                                         ,21-2JUN1,06-JUNIO,ST0004584 - 19-4004 - 003  BODY MSISA CON BOLER NEGRO T-S,STOP CEDI,Cumplido,UND ,277,292,292,0,2026-06-08,01-2026,022-CAPSULAS FERIAS,2026-04-23,2026-05-08,1,COLORES  ,1,3,T-S      ,1.0,CERRADO
STOP,MOP-00000074,ST0004584                                         ,21-2JUN1,06-JUNIO,ST0004584 - 19-4004 - 004  BODY MSISA CON BOLER NEGRO T-M,STOP CEDI,Cumplido,UND ,369,355,355,0,2026-06-08,01-2026,022-CAPSULAS FERIAS,2026-04-23,2026-05-08,1,COLORES  ,1,4,T-M      ,1.0,CERRADO
STOP,MOP-00000074,ST0004584                                         ,21-2JUN1,06-JUNIO,ST0004584 - 19-4004 - 005  BODY MSISA CON BOLER NEGRO T-L,STOP CEDI,Cumplido,UND ,277,252,252,0,2026-06-08,01-2026,022-CAPSULAS FERIAS,2026-04-23,2026-05-08,1,COLORES  ,1,5,T-L      ,1.0,CERRADO
STOP,MOP-00000074,ST0004584                                         ,21-2JUN1,06-JUNIO,ST0004584 - 19-4004 - 006  BODY MSISA CON BOLER NEGRO T-XL,STOP CEDI,Aprobado,UND ,185,176,175,1,2026-06-08,01-2026,022-CAPSULAS FERIAS,2026-04-23,2026-05-08,1,COLORES  ,1,6,T-XL     ,0.9943181818181818,INCOMPLETO
STOP,MOP-00000075,ST0004585                                         ,25-3JUL1,07-JULIO,ST0004585 - 13-2801 - 002  CAMISETA T-SHIRT MC ROSADO T-XS,STOP CEDI,Aprobado,UND ,147,120,0,120,2026-05-20,01-2026,018-INDIE SUMMER,2026-04-23,2026-04-27,1,COLORES  ,1,2,T-XS     ,0.0,INCOMPLETO
STOP,MOP-00000075,ST0004585                                         ,25-3JUL1,07-JULIO,ST0004585 - 13-2801 - 003  CAMISETA T-SHIRT MC ROSADO T-S,STOP CEDI,Aprobado,UND ,440,369,0,369,2026-05-20,01-2026,018-INDIE SUMMER,2026-04-23,2026-04-27,1,COLORES  ,1,3,T-S      ,0.0,INCOMPLETO
STOP,MOP-00000075,ST0004585                                         ,25-3JUL1,07-JULIO,ST0004585 - 13-2801 - 004  CAMISETA T-SHIRT MC ROSADO T-M,STOP CEDI,Aprobado,UND ,733,608,0,608,2026-05-20,01-2026,018-INDIE SUMMER,2026-04-23,2026-04-27,1,COLORES  ,1,4,T-M      ,0.0,INCOMPLETO
STOP,MOP-00000075,ST0004585                                         ,25-3JUL1,07-JULIO,ST0004585 - 13-2801 - 005  CAMISETA T-SHIRT MC ROSADO T-L,STOP CEDI,Aprobado,UND ,587,488,0,488,2026-05-20,01-2026,018-INDIE SUMMER,2026-04-23,2026-04-27,1,COLORES  ,1,5,T-L      ,0.0,INCOMPLETO
STOP,MOP-00000075,ST0004585                                         ,25-3JUL1,07-JULIO,ST0004585 - 13-2801 - 006  CAMISETA T-SHIRT MC ROSADO T-XL,STOP CEDI,Aprobado,UND ,293,240,0,240,2026-05-20,01-2026,018-INDIE SUMMER,2026-04-23,2026-04-27,1,COLORES  ,1,6,T-XL     ,0.0,INCOMPLETO
STOP,MOP-00000076,ST0000256                                         ,27-3JUL3,07-JULIO,ST0000256 - 11-0601 - 013  CULOTTE TIRO ALTO BLANCO T-5,STOP CEDI,Aprobado,UND ,261,306,0,306,2026-07-01,01-2026,002-BOHO ROMANTICO,2026-04-23,2026-05-30,1,COLORES  ,1,13,T-5      ,0.0,INCOMPLETO
STOP,MOP-00000076,ST0000256                                         ,27-3JUL3,07-JULIO,ST0000256 - 11-0601 - 014  CULOTTE TIRO ALTO BLANCO T-6,STOP CEDI,Aprobado,UND ,522,512,0,512,2026-07-01,01-2026,002-BOHO ROMANTICO,2026-04-23,2026-05-30,1,COLORES  ,1,14,T-6      ,0.0,INCOMPLETO
STOP,MOP-00000076,ST0000256                                         ,27-3JUL3,07-JULIO,ST0000256 - 11-0601 - 016  CULOTTE TIRO ALTO BLANCO T-8,STOP CEDI,Aprobado,UND ,652,619,0,619,2026-07-01,01-2026,002-BOHO ROMANTICO,2026-04-23,2026-05-30,1,COLORES  ,1,16,T-8      ,0.0,INCOMPLETO
STOP,MOP-00000076,ST0000256                                         ,27-3JUL3,07-JULIO,ST0000256 - 11-0601 - 018  CULOTTE TIRO ALTO BLANCO T-10,STOP CEDI,Aprobado,UND ,652,618,0,618,2026-07-01,01-2026,002-BOHO ROMANTICO,2026-04-23,2026-05-30,1,COLORES  ,1,18,T-10     ,0.0,INCOMPLETO
STOP,MOP-00000076,ST0000256                                         ,27-3JUL3,07-JULIO,ST0000256 - 11-0601 - 019  CULOTTE TIRO ALTO BLANCO T-12,STOP CEDI,Aprobado,UND ,522,514,0,514,2026-07-01,01-2026,002-BOHO ROMANTICO,2026-04-23,2026-05-30,1,COLORES  ,1,19,T-12     ,0.0,INCOMPLETO
STOP,MOP-00000076,ST0000256                                         ,27-3JUL3,07-JULIO,ST0000256 - 11-0601 - 020  CULOTTE TIRO ALTO BLANCO T-14,STOP CEDI,Aprobado,UND ,391,410,0,410,2026-07-01,01-2026,002-BOHO ROMANTICO,2026-04-23,2026-05-30,1,COLORES  ,1,20,T-14     ,0.0,INCOMPLETO
STOP,MOP-00000077,ST0004531                                         ,22-2JUN2,06-JUNIO,ST0004531 - IND04 - 014  CAPRI TIRO ALTO LEVA INDIGO T-6,STOP CEDI,Aprobado,UND ,137,137,0,137,2026-05-27,01-2026, ,2026-04-24,2026-04-30,1,COLORES  ,1,14,T-6      ,0.0,INCOMPLETO
STOP,MOP-00000077,ST0004531                                         ,22-2JUN2,06-JUNIO,ST0004531 - IND04 - 016  CAPRI TIRO ALTO LEVA INDIGO T-8,STOP CEDI,Aprobado,UND ,183,183,0,183,2026-05-27,01-2026, ,2026-04-24,2026-04-30,1,COLORES  ,1,16,T-8      ,0.0,INCOMPLETO
STOP,MOP-00000077,ST0004531                                         ,22-2JUN2,06-JUNIO,ST0004531 - IND04 - 018  CAPRI TIRO ALTO LEVA INDIGO T-10,STOP CEDI,Aprobado,UND ,183,183,0,183,2026-05-27,01-2026, ,2026-04-24,2026-04-30,1,COLORES  ,1,18,T-10     ,0.0,INCOMPLETO
STOP,MOP-00000077,ST0004531                                         ,22-2JUN2,06-JUNIO,ST0004531 - IND04 - 019  CAPRI TIRO ALTO LEVA INDIGO T-12,STOP CEDI,Aprobado,UND ,137,137,0,137,2026-05-27,01-2026, ,2026-04-24,2026-04-30,1,COLORES  ,1,19,T-12     ,0.0,INCOMPLETO
STOP,MOP-00000077,ST0004531                                         ,22-2JUN2,06-JUNIO,ST0004531 - IND04 - 020  CAPRI TIRO ALTO LEVA INDIGO T-14,STOP CEDI,Aprobado,UND ,91,91,0,91,2026-05-27,01-2026, ,2026-04-24,2026-04-30,1,COLORES  ,1,20,T-14     ,0.0,INCOMPLETO
STOP,MOP-00000077,ST0004531                                         ,22-2JUN2,06-JUNIO,ST0004531 - IND04 - 021  CAPRI TIRO ALTO LEVA INDIGO T-16,STOP CEDI,Aprobado,UND ,46,46,0,46,2026-05-27,01-2026, ,2026-04-24,2026-04-30,1,COLORES  ,1,21,T-16     ,0.0,INCOMPLETO
STOP,MOP-00000078,ST0001464                                         ,23-2JUN3,06-JUNIO,ST0001464 - 18-1232 - 013  RETRO JEAN TIRO ALTO CAFE T-5,STOP CEDI,Cumplido,UND ,173,158,158,0,2026-06-03,01-2026,001-AURA,2026-04-24,2026-04-28,1,COLORES  ,1,13,T-5      ,1.0,CERRADO
STOP,MOP-00000078,ST0001464                                         ,23-2JUN3,06-JUNIO,ST0001464 - 18-1232 - 014  RETRO JEAN TIRO ALTO CAFE T-6,STOP CEDI,Cumplido,UND ,260,265,265,0,2026-06-03,01-2026,001-AURA,2026-04-24,2026-04-28,1,COLORES  ,1,14,T-6      ,1.0,CERRADO
STOP,MOP-00000078,ST0001464                                         ,23-2JUN3,06-JUNIO,ST0001464 - 18-1232 - 016  RETRO JEAN TIRO ALTO CAFE T-8,STOP CEDI,Aprobado,UND ,433,428,427,1,2026-06-03,01-2026,001-AURA,2026-04-24,2026-04-28,1,COLORES  ,1,16,T-8      ,0.9976635514018691,INCOMPLETO
STOP,MOP-00000078,ST0001464                                         ,23-2JUN3,06-JUNIO,ST0001464 - 18-1232 - 018  RETRO JEAN TIRO ALTO CAFE T-10,STOP CEDI,Aprobado,UND ,433,424,423,1,2026-06-03,01-2026,001-AURA,2026-04-24,2026-04-28,1,COLORES  ,1,18,T-10     ,0.9976415094339622,INCOMPLETO
STOP,MOP-00000078,ST0001464                                         ,23-2JUN3,06-JUNIO,ST0001464 - 18-1232 - 019  RETRO JEAN TIRO ALTO CAFE T-12,STOP CEDI,Cumplido,UND ,346,320,320,0,2026-06-03,01-2026,001-AURA,2026-04-24,2026-04-28,1,COLORES  ,1,19,T-12     ,1.0,CERRADO
STOP,MOP-00000078,ST0001464                                         ,23-2JUN3,06-JUNIO,ST0001464 - 18-1232 - 020  RETRO JEAN TIRO ALTO CAFE T-14,STOP CEDI,Cumplido,UND ,173,158,158,0,2026-06-03,01-2026,001-AURA,2026-04-24,2026-04-28,1,COLORES  ,1,20,T-14     ,1.0,CERRADO
STOP,MOP-00000079,15001921                                          ,26-3JUL2,07-JULIO,15001921 - IND01 - 014  TEJANO T/ALTO  ESENC INDIGO T-6,STOP CEDI,Aprobado,UND ,108,94,0,94,2026-07-08,01-2026,001-AURA,2026-04-24,2026-05-01,1,COLORES  ,1,14,T-6      ,0.0,INCOMPLETO
STOP,MOP-00000079,15001921                                          ,26-3JUL2,07-JULIO,15001921 - IND01 - 016  TEJANO T/ALTO  ESENC INDIGO T-8,STOP CEDI,Aprobado,UND ,100,94,0,94,2026-07-08,01-2026,001-AURA,2026-04-24,2026-05-01,1,COLORES  ,1,16,T-8      ,0.0,INCOMPLETO
STOP,MOP-00000079,15001921                                          ,26-3JUL2,07-JULIO,15001921 - IND01 - 018  TEJANO T/ALTO  ESENC INDIGO T-10,STOP CEDI,Aprobado,UND ,102,94,0,94,2026-07-08,01-2026,001-AURA,2026-04-24,2026-05-01,1,COLORES  ,1,18,T-10     ,0.0,INCOMPLETO
STOP,MOP-00000079,15001921                                          ,26-3JUL2,07-JULIO,15001921 - IND01 - 020  TEJANO T/ALTO  ESENC INDIGO T-14,STOP CEDI,Aprobado,UND ,150,144,0,144,2026-07-08,01-2026,001-AURA,2026-04-24,2026-05-01,1,COLORES  ,1,20,T-14     ,0.0,INCOMPLETO
STOP,MOP-00000079,15001921                                          ,26-3JUL2,07-JULIO,15001921 - IND01 - 021  TEJANO T/ALTO  ESENC INDIGO T-16,STOP CEDI,Aprobado,UND ,150,139,0,139,2026-07-08,01-2026,001-AURA,2026-04-24,2026-05-01,1,COLORES  ,1,21,T-16     ,0.0,INCOMPLETO
STOP,MOP-00000080,15001921                                          ,28-3JUL4,07-JULIO,15001921 - IND04 - 014  TEJANO T/ALTO  ESENC INDIGO T-6,STOP CEDI,Aprobado,UND ,118,116,0,116,2026-07-08,01-2026, ,2026-04-24,2026-05-01,1,COLORES  ,1,14,T-6      ,0.0,INCOMPLETO
STOP,MOP-00000080,15001921                                          ,28-3JUL4,07-JULIO,15001921 - IND04 - 016  TEJANO T/ALTO  ESENC INDIGO T-8,STOP CEDI,Aprobado,UND ,170,150,0,150,2026-07-08,01-2026, ,2026-04-24,2026-05-01,1,COLORES  ,1,16,T-8      ,0.0,INCOMPLETO
STOP,MOP-00000080,15001921                                          ,28-3JUL4,07-JULIO,15001921 - IND04 - 018  TEJANO T/ALTO  ESENC INDIGO T-10,STOP CEDI,Aprobado,UND ,127,110,0,110,2026-07-08,01-2026, ,2026-04-24,2026-05-01,1,COLORES  ,1,18,T-10     ,0.0,INCOMPLETO
STOP,MOP-00000080,15001921                                          ,28-3JUL4,07-JULIO,15001921 - IND04 - 019  TEJANO T/ALTO  ESENC INDIGO T-12,STOP CEDI,Aprobado,UND ,60,49,0,49,2026-07-08,01-2026, ,2026-04-24,2026-05-01,1,COLORES  ,1,19,T-12     ,0.0,INCOMPLETO
STOP,MOP-00000080,15001921                                          ,28-3JUL4,07-JULIO,15001921 - IND04 - 020  TEJANO T/ALTO  ESENC INDIGO T-14,STOP CEDI,Aprobado,UND ,151,167,0,167,2026-07-08,01-2026, ,2026-04-24,2026-05-01,1,COLORES  ,1,20,T-14     ,0.0,INCOMPLETO
