MARCA,O.P. NÚMERO,REFERENCIA,GRUPO DE ENTREGA,MES,ITEM O.P. RESUMEN,DESC. BODEGA,ESTADO,U.M.,CANT. PLANEADA,CANT. ORDENADA,CANT. COMPLETA,CANT. PENDIENTE,FECHA TERMINACION,AÑO,COLECCIÓN,FECHA CREACION,FECHA APROBACION,EXT. 1,COLOR_NOMBRE,EXT. 2,DETALLE EXT. 2,DESC. DETALLE EXT. 2,CUMPLIMIENTO %,ESTATUS OP
YOYO,MOP-00000024,YY0000228                                         ,25-3JUL1,07-JULIO,YY0000228 - IND03 - 021  FALDA SHORT INDIGO T-16,YOYO CEDI,Cumplido,UND ,396,380,380,0,2026-06-17,01-2026,001-BASIC URBAN,2026-04-20,2026-04-21,1,IND03               ,1,21,T-16     ,1.0,CERRADO
YOYO,MOP-00000024,YY0000228                                         ,25-3JUL1,07-JULIO,YY0000228 - IND03 - 022  FALDA SHORT INDIGO T-18,YOYO CEDI,Cumplido,UND ,317,302,302,0,2026-06-17,01-2026,001-BASIC URBAN,2026-04-20,2026-04-21,1,IND03               ,1,22,T-18     ,1.0,CERRADO
YOYO,MOP-00000024,YY0000228                                         ,25-3JUL1,07-JULIO,YY0000228 - IND03 - 023  FALDA SHORT INDIGO T-20,YOYO CEDI,Cumplido,UND ,238,224,224,0,2026-06-17,01-2026,001-BASIC URBAN,2026-04-20,2026-04-21,1,IND03               ,1,23,T-20     ,1.0,CERRADO
YOYO,MOP-00000024,YY0000228                                         ,25-3JUL1,07-JULIO,YY0000228 - IND03 - 024  FALDA SHORT INDIGO T-22,YOYO CEDI,Cumplido,UND ,158,151,151,0,2026-06-17,01-2026,001-BASIC URBAN,2026-04-20,2026-04-21,1,IND03               ,1,24,T-22     ,1.0,CERRADO
YOYO,MOP-00000026,YY0000233                                         ,25-3JUL1,07-JULIO,YY0000233 - 19-4004 - 020  CAMISETA MANGA LARGA NEGRO T-14,YOYO CEDI,Aprobado,UND ,472,459,0,459,2026-06-17,01-2026,001-BASIC URBAN,2026-04-20,2026-04-21,1,19-4004             ,1,20,T-14     ,0.0,INCOMPLETO
YOYO,MOP-00000026,YY0000233                                         ,25-3JUL1,07-JULIO,YY0000233 - 19-4004 - 021  CAMISETA MANGA LARGA NEGRO T-16,YOYO CEDI,Aprobado,UND ,472,472,0,472,2026-06-17,01-2026,001-BASIC URBAN,2026-04-20,2026-04-21,1,19-4004             ,1,21,T-16     ,0.0,INCOMPLETO
YOYO,MOP-00000026,YY0000233                                         ,25-3JUL1,07-JULIO,YY0000233 - 19-4004 - 022  CAMISETA MANGA LARGA NEGRO T-18,YOYO CEDI,Aprobado,UND ,283,281,0,281,2026-06-17,01-2026,001-BASIC URBAN,2026-04-20,2026-04-21,1,19-4004             ,1,22,T-18     ,0.0,INCOMPLETO
YOYO,MOP-00000026,YY0000233                                         ,25-3JUL1,07-JULIO,YY0000233 - 19-4004 - 023  CAMISETA MANGA LARGA NEGRO T-20,YOYO CEDI,Aprobado,UND ,283,274,0,274,2026-06-17,01-2026,001-BASIC URBAN,2026-04-20,2026-04-21,1,19-4004             ,1,23,T-20     ,0.0,INCOMPLETO
YOYO,MOP-00000026,YY0000233                                         ,25-3JUL1,07-JULIO,YY0000233 - 19-4004 - 024  CAMISETA MANGA LARGA NEGRO T-22,YOYO CEDI,Aprobado,UND ,189,185,0,185,2026-06-17,01-2026,001-BASIC URBAN,2026-04-20,2026-04-21,1,19-4004             ,1,24,T-22     ,0.0,INCOMPLETO
YOYO,MOP-00000028,YY0000242                                         ,25-3JUL1,07-JULIO,YY0000242 - 19-4004 - 020  BODY MANGA LARGA EST NEGRO T-14,YOYO CEDI,Cumplido,UND ,472,469,469,0,2026-06-07,01-2026,001-BASIC URBAN,2026-04-20,2026-04-22,1,19-4004             ,1,20,T-14     ,1.0,CERRADO
YOYO,MOP-00000028,YY0000242                                         ,25-3JUL1,07-JULIO,YY0000242 - 19-4004 - 021  BODY MANGA LARGA EST NEGRO T-16,YOYO CEDI,Cumplido,UND ,472,445,445,0,2026-06-07,01-2026,001-BASIC URBAN,2026-04-20,2026-04-22,1,19-4004             ,1,21,T-16     ,1.0,CERRADO
YOYO,MOP-00000028,YY0000242                                         ,25-3JUL1,07-JULIO,YY0000242 - 19-4004 - 022  BODY MANGA LARGA EST NEGRO T-18,YOYO CEDI,Cumplido,UND ,283,267,267,0,2026-06-07,01-2026,001-BASIC URBAN,2026-04-20,2026-04-22,1,19-4004             ,1,22,T-18     ,1.0,CERRADO
YOYO,MOP-00000028,YY0000242                                         ,25-3JUL1,07-JULIO,YY0000242 - 19-4004 - 023  BODY MANGA LARGA EST NEGRO T-20,YOYO CEDI,Cumplido,UND ,283,267,267,0,2026-06-07,01-2026,001-BASIC URBAN,2026-04-20,2026-04-22,1,19-4004             ,1,23,T-20     ,1.0,CERRADO
YOYO,MOP-00000028,YY0000242                                         ,25-3JUL1,07-JULIO,YY0000242 - 19-4004 - 024  BODY MANGA LARGA EST NEGRO T-22,YOYO CEDI,Cumplido,UND ,189,178,178,0,2026-06-07,01-2026,001-BASIC URBAN,2026-04-20,2026-04-22,1,19-4004             ,1,24,T-22     ,1.0,CERRADO
YOYO,MOP-00000029,YY0000733                                         ,26-3JUL2,07-JULIO,YY0000733 - 11-0602 - 018  CAMISETA MANGA CREMA T-10,YOYO CEDI,Cumplido,UND ,248,268,268,0,2026-06-17,01-2026,002-BLACK GARDEN,2026-04-20,2026-04-21,1,11-0602             ,1,18,T-10     ,1.0,CERRADO
YOYO,MOP-00000029,YY0000733                                         ,26-3JUL2,07-JULIO,YY0000733 - 11-0602 - 019  CAMISETA MANGA CREMA T-12,YOYO CEDI,Cumplido,UND ,371,407,407,0,2026-06-17,01-2026,002-BLACK GARDEN,2026-04-20,2026-04-21,1,11-0602             ,1,19,T-12     ,1.0,CERRADO
YOYO,MOP-00000029,YY0000733                                         ,26-3JUL2,07-JULIO,YY0000733 - 11-0602 - 020  CAMISETA MANGA CREMA T-14,YOYO CEDI,Aprobado,UND ,619,669,665,4,2026-06-17,01-2026,002-BLACK GARDEN,2026-04-20,2026-04-21,1,11-0602             ,1,20,T-14     ,0.9940209267563528,INCOMPLETO
YOYO,MOP-00000029,YY0000733                                         ,26-3JUL2,07-JULIO,YY0000733 - 11-0602 - 021  CAMISETA MANGA CREMA T-16,YOYO CEDI,Aprobado,UND ,619,652,650,2,2026-06-17,01-2026,002-BLACK GARDEN,2026-04-20,2026-04-21,1,11-0602             ,1,21,T-16     ,0.9969325153374233,INCOMPLETO
YOYO,MOP-00000029,YY0000733                                         ,26-3JUL2,07-JULIO,YY0000733 - 11-0602 - 023  CAMISETA MANGA CREMA T-20,YOYO CEDI,Cumplido,UND ,371,394,394,0,2026-06-17,01-2026,002-BLACK GARDEN,2026-04-20,2026-04-21,1,11-0602             ,1,23,T-20     ,1.0,CERRADO
YOYO,MOP-00000029,YY0000733                                         ,26-3JUL2,07-JULIO,YY0000733 - 11-0602 - 022  CAMISETA MANGA CREMA T-18,YOYO CEDI,Aprobado,UND ,371,392,391,1,2026-06-17,01-2026,002-BLACK GARDEN,2026-04-20,2026-04-21,1,11-0602             ,1,22,T-18     ,0.9974489795918368,INCOMPLETO
YOYO,MOP-00000019,YY0000239                                         ,25-3JUL1,07-JULIO,YY0000239 - 11-0602 - 019  TOP MANGA CORTA  CON CREMA T-12,YOYO CEDI,Aprobado,UND ,371,371,340,31,2026-06-17,01-2026,001-BASIC URBAN,2026-04-15,2026-04-15,1,11-0602             ,1,19,T-12     ,0.9164420485175202,INCOMPLETO
YOYO,MOP-00000019,YY0000239                                         ,25-3JUL1,07-JULIO,YY0000239 - 11-0602 - 020  TOP MANGA CORTA  CON CREMA T-14,YOYO CEDI,Aprobado,UND ,619,619,580,39,2026-06-17,01-2026,001-BASIC URBAN,2026-04-15,2026-04-15,1,11-0602             ,1,20,T-14     ,0.9369951534733441,INCOMPLETO
YOYO,MOP-00000019,YY0000239                                         ,25-3JUL1,07-JULIO,YY0000239 - 11-0602 - 021  TOP MANGA CORTA  CON CREMA T-16,YOYO CEDI,Aprobado,UND ,619,619,591,28,2026-06-17,01-2026,001-BASIC URBAN,2026-04-15,2026-04-15,1,11-0602             ,1,21,T-16     ,0.9547657512116317,INCOMPLETO
YOYO,MOP-00000019,YY0000239                                         ,25-3JUL1,07-JULIO,YY0000239 - 11-0602 - 022  TOP MANGA CORTA  CON CREMA T-18,YOYO CEDI,Aprobado,UND ,371,371,345,26,2026-06-17,01-2026,001-BASIC URBAN,2026-04-15,2026-04-15,1,11-0602             ,1,22,T-18     ,0.9299191374663073,INCOMPLETO
YOYO,MOP-00000019,YY0000239                                         ,25-3JUL1,07-JULIO,YY0000239 - 11-0602 - 023  TOP MANGA CORTA  CON CREMA T-20,YOYO CEDI,Aprobado,UND ,371,371,345,26,2026-06-17,01-2026,001-BASIC URBAN,2026-04-15,2026-04-15,1,11-0602             ,1,23,T-20     ,0.9299191374663073,INCOMPLETO
YOYO,MOP-00000019,YY0000239                                         ,25-3JUL1,07-JULIO,YY0000239 - 11-0602 - 024  TOP MANGA CORTA  CON CREMA T-22,YOYO CEDI,Aprobado,UND ,248,248,225,23,2026-06-17,01-2026,001-BASIC URBAN,2026-04-15,2026-04-15,1,11-0602             ,1,24,T-22     ,0.907258064516129,INCOMPLETO
YOYO,MOP-00000021,YY0001074                                         ,18-2MAY2,05-MAYO,YY0001074 - 11-0602 - 020  BODY PREMIUM MC TP C CREMA T-14,YOYO CEDI,Cumplido,UND ,550,616,616,0,2026-04-22,01-2026,012-FLOW VIBES,2026-04-17,2026-04-21,1,11-0602             ,1,20,T-14     ,1.0,CERRADO
YOYO,MOP-00000021,YY0001074                                         ,18-2MAY2,05-MAYO,YY0001074 - 11-0602 - 021  BODY PREMIUM MC TP C CREMA T-16,YOYO CEDI,Aprobado,UND ,550,634,633,1,2026-04-22,01-2026,012-FLOW VIBES,2026-04-17,2026-04-21,1,11-0602             ,1,21,T-16     ,0.998422712933754,INCOMPLETO
YOYO,MOP-00000021,YY0001074                                         ,18-2MAY2,05-MAYO,YY0001074 - 11-0602 - 022  BODY PREMIUM MC TP C CREMA T-18,YOYO CEDI,Cumplido,UND ,413,462,462,0,2026-04-22,01-2026,012-FLOW VIBES,2026-04-17,2026-04-21,1,11-0602             ,1,22,T-18     ,1.0,CERRADO
YOYO,MOP-00000021,YY0001074                                         ,18-2MAY2,05-MAYO,YY0001074 - 11-0602 - 023  BODY PREMIUM MC TP C CREMA T-20,YOYO CEDI,Cumplido,UND ,413,462,462,0,2026-04-22,01-2026,012-FLOW VIBES,2026-04-17,2026-04-21,1,11-0602             ,1,23,T-20     ,1.0,CERRADO
YOYO,MOP-00000021,YY0001074                                         ,18-2MAY2,05-MAYO,YY0001074 - 11-0602 - 024  BODY PREMIUM MC TP C CREMA T-22,YOYO CEDI,Cumplido,UND ,275,308,308,0,2026-04-22,01-2026,012-FLOW VIBES,2026-04-17,2026-04-21,1,11-0602             ,1,24,T-22     ,1.0,CERRADO
YOYO,MOP-00000017,YY0001075                                         ,23-2JUN3,06-JUNIO,YY0001075 - 17-1422 - 020  CAMISETA PREMIUM  MC CAFE T-14,YOYO CEDI,Aprobado,UND ,462,462,500,0,2026-04-29,01-2026,012-FLOW VIBES,2026-04-14,2026-04-14,1,17-1422             ,1,20,T-14     ,1.0822510822510822,CERRADO
YOYO,MOP-00000017,YY0001075                                         ,23-2JUN3,06-JUNIO,YY0001075 - 17-1422 - 021  CAMISETA PREMIUM  MC CAFE T-16,YOYO CEDI,Aprobado,UND ,462,462,498,0,2026-04-29,01-2026,012-FLOW VIBES,2026-04-14,2026-04-14,1,17-1422             ,1,21,T-16     ,1.077922077922078,CERRADO
YOYO,MOP-00000017,YY0001075                                         ,23-2JUN3,06-JUNIO,YY0001075 - 17-1422 - 022  CAMISETA PREMIUM  MC CAFE T-18,YOYO CEDI,Aprobado,UND ,462,462,498,0,2026-04-29,01-2026,012-FLOW VIBES,2026-04-14,2026-04-14,1,17-1422             ,1,22,T-18     ,1.077922077922078,CERRADO
YOYO,MOP-00000017,YY0001075                                         ,23-2JUN3,06-JUNIO,YY0001075 - 17-1422 - 023  CAMISETA PREMIUM  MC CAFE T-20,YOYO CEDI,Aprobado,UND ,462,462,498,0,2026-04-29,01-2026,012-FLOW VIBES,2026-04-14,2026-04-14,1,17-1422             ,1,23,T-20     ,1.077922077922078,CERRADO
YOYO,MOP-00000017,YY0001075                                         ,23-2JUN3,06-JUNIO,YY0001075 - 17-1422 - 024  CAMISETA PREMIUM  MC CAFE T-22,YOYO CEDI,Cumplido,UND ,154,154,166,0,2026-04-29,01-2026,012-FLOW VIBES,2026-04-14,2026-04-14,1,17-1422             ,1,24,T-22     ,1.077922077922078,CERRADO
YOYO,MOP-00000017,YY0001075                                         ,23-2JUN3,06-JUNIO,YY0001075 - 11-0602 - 020  CAMISETA PREMIUM  MC CREMA T-14,YOYO CEDI,Aprobado,UND ,462,462,442,20,2026-04-29,01-2026,012-FLOW VIBES,2026-04-14,2026-04-14,1,11-0602             ,1,20,T-14     ,0.9567099567099567,INCOMPLETO
YOYO,MOP-00000017,YY0001075                                         ,23-2JUN3,06-JUNIO,YY0001075 - 11-0602 - 021  CAMISETA PREMIUM  MC CREMA T-16,YOYO CEDI,Aprobado,UND ,462,462,432,30,2026-04-29,01-2026,012-FLOW VIBES,2026-04-14,2026-04-14,1,11-0602             ,1,21,T-16     ,0.935064935064935,INCOMPLETO
YOYO,MOP-00000017,YY0001075                                         ,23-2JUN3,06-JUNIO,YY0001075 - 11-0602 - 022  CAMISETA PREMIUM  MC CREMA T-18,YOYO CEDI,Aprobado,UND ,462,462,432,30,2026-04-29,01-2026,012-FLOW VIBES,2026-04-14,2026-04-14,1,11-0602             ,1,22,T-18     ,0.935064935064935,INCOMPLETO
YOYO,MOP-00000017,YY0001075                                         ,23-2JUN3,06-JUNIO,YY0001075 - 11-0602 - 023  CAMISETA PREMIUM  MC CREMA T-20,YOYO CEDI,Aprobado,UND ,462,462,432,30,2026-04-29,01-2026,012-FLOW VIBES,2026-04-14,2026-04-14,1,11-0602             ,1,23,T-20     ,0.935064935064935,INCOMPLETO
YOYO,MOP-00000017,YY0001075                                         ,23-2JUN3,06-JUNIO,YY0001075 - 11-0602 - 024  CAMISETA PREMIUM  MC CREMA T-22,YOYO CEDI,Aprobado,UND ,154,154,144,10,2026-04-29,01-2026,012-FLOW VIBES,2026-04-14,2026-04-14,1,11-0602             ,1,24,T-22     ,0.935064935064935,INCOMPLETO
YOYO,MOP-00000043,YY0000243                                         ,25-3JUL1,07-JULIO,YY0000243 - 11-0602 - 020  BODY MANGA LARGA EST CREMA T-14,YOYO CEDI,Cumplido,UND ,556,532,532,0,2026-06-17,01-2026,001-BASIC URBAN,2026-04-21,2026-04-23,1,11-0602             ,1,20,T-14     ,1.0,CERRADO
YOYO,MOP-00000043,YY0000243                                         ,25-3JUL1,07-JULIO,YY0000243 - 11-0602 - 021  BODY MANGA LARGA EST CREMA T-16,YOYO CEDI,Aprobado,UND ,556,519,518,1,2026-06-17,01-2026,001-BASIC URBAN,2026-04-21,2026-04-23,1,11-0602             ,1,21,T-16     ,0.9980732177263969,INCOMPLETO
YOYO,MOP-00000043,YY0000243                                         ,25-3JUL1,07-JULIO,YY0000243 - 11-0602 - 022  BODY MANGA LARGA EST CREMA T-18,YOYO CEDI,Aprobado,UND ,333,303,302,1,2026-06-17,01-2026,001-BASIC URBAN,2026-04-21,2026-04-23,1,11-0602             ,1,22,T-18     ,0.9966996699669967,INCOMPLETO
YOYO,MOP-00000043,YY0000243                                         ,25-3JUL1,07-JULIO,YY0000243 - 11-0602 - 023  BODY MANGA LARGA EST CREMA T-20,YOYO CEDI,Aprobado,UND ,333,303,302,1,2026-06-17,01-2026,001-BASIC URBAN,2026-04-21,2026-04-23,1,11-0602             ,1,23,T-20     ,0.9966996699669967,INCOMPLETO
YOYO,MOP-00000043,YY0000243                                         ,25-3JUL1,07-JULIO,YY0000243 - 11-0602 - 024  BODY MANGA LARGA EST CREMA T-22,YOYO CEDI,Cumplido,UND ,222,202,202,0,2026-06-17,01-2026,001-BASIC URBAN,2026-04-21,2026-04-23,1,11-0602             ,1,24,T-22     ,1.0,CERRADO
YOYO,MOP-00000008,YY0001079                                         ,21-2JUN1,06-JUNIO,YY0001079 - IND02 - 019  CARGO TIRO MEDIO TP INDIGO T-12,YOYO CEDI,Aprobado,UND ,115,115,109,6,2026-05-20,01-2026,014-MATCHA CLUB,2026-04-09,2026-04-09,1,IND02               ,1,19,T-12     ,0.9478260869565217,INCOMPLETO
YOYO,MOP-00000008,YY0001079                                         ,21-2JUN1,06-JUNIO,YY0001079 - IND02 - 020  CARGO TIRO MEDIO TP INDIGO T-14,YOYO CEDI,Aprobado,UND ,138,138,135,3,2026-05-20,01-2026,014-MATCHA CLUB,2026-04-09,2026-04-09,1,IND02               ,1,20,T-14     ,0.9782608695652174,INCOMPLETO
YOYO,MOP-00000008,YY0001079                                         ,21-2JUN1,06-JUNIO,YY0001079 - IND02 - 021  CARGO TIRO MEDIO TP INDIGO T-16,YOYO CEDI,Aprobado,UND ,138,138,135,3,2026-05-20,01-2026,014-MATCHA CLUB,2026-04-09,2026-04-09,1,IND02               ,1,21,T-16     ,0.9782608695652174,INCOMPLETO
YOYO,MOP-00000008,YY0001079                                         ,21-2JUN1,06-JUNIO,YY0001079 - IND02 - 022  CARGO TIRO MEDIO TP INDIGO T-18,YOYO CEDI,Aprobado,UND ,92,92,91,1,2026-05-20,01-2026,014-MATCHA CLUB,2026-04-09,2026-04-09,1,IND02               ,1,22,T-18     ,0.9891304347826086,INCOMPLETO
YOYO,MOP-00000008,YY0001079                                         ,21-2JUN1,06-JUNIO,YY0001079 - IND02 - 023  CARGO TIRO MEDIO TP INDIGO T-20,YOYO CEDI,Aprobado,UND ,69,69,67,2,2026-05-20,01-2026,014-MATCHA CLUB,2026-04-09,2026-04-09,1,IND02               ,1,23,T-20     ,0.9710144927536232,INCOMPLETO
YOYO,MOP-00000008,YY0001079                                         ,21-2JUN1,06-JUNIO,YY0001079 - IND02 - 024  CARGO TIRO MEDIO TP INDIGO T-22,YOYO CEDI,Aprobado,UND ,46,46,43,3,2026-05-20,01-2026,014-MATCHA CLUB,2026-04-09,2026-04-09,1,IND02               ,1,24,T-22     ,0.9347826086956522,INCOMPLETO
YOYO,MOP-00000009,YY0001085                                         ,21-2JUN1,06-JUNIO,YY0001085 - IND02 - 019  CARGO TIRO MEDIO TP INDIGO T-12,YOYO CEDI,Aprobado,UND ,365,365,374,0,2026-05-20,01-2026,014-MATCHA CLUB,2026-04-09,2026-04-09,1,IND02               ,1,19,T-12     ,1.0246575342465754,CERRADO
YOYO,MOP-00000009,YY0001085                                         ,21-2JUN1,06-JUNIO,YY0001085 - IND02 - 020  CARGO TIRO MEDIO TP INDIGO T-14,YOYO CEDI,Aprobado,UND ,438,438,421,17,2026-05-20,01-2026,014-MATCHA CLUB,2026-04-09,2026-04-09,1,IND02               ,1,20,T-14     ,0.9611872146118722,INCOMPLETO
YOYO,MOP-00000009,YY0001085                                         ,21-2JUN1,06-JUNIO,YY0001085 - IND02 - 021  CARGO TIRO MEDIO TP INDIGO T-16,YOYO CEDI,Aprobado,UND ,438,438,421,17,2026-05-20,01-2026,014-MATCHA CLUB,2026-04-09,2026-04-09,1,IND02               ,1,21,T-16     ,0.9611872146118722,INCOMPLETO
YOYO,MOP-00000009,YY0001085                                         ,21-2JUN1,06-JUNIO,YY0001085 - IND02 - 022  CARGO TIRO MEDIO TP INDIGO T-18,YOYO CEDI,Aprobado,UND ,292,292,288,4,2026-05-20,01-2026,014-MATCHA CLUB,2026-04-09,2026-04-09,1,IND02               ,1,22,T-18     ,0.9863013698630136,INCOMPLETO
YOYO,MOP-00000009,YY0001085                                         ,21-2JUN1,06-JUNIO,YY0001085 - IND02 - 023  CARGO TIRO MEDIO TP INDIGO T-20,YOYO CEDI,Aprobado,UND ,219,219,192,27,2026-05-20,01-2026,014-MATCHA CLUB,2026-04-09,2026-04-09,1,IND02               ,1,23,T-20     ,0.8767123287671232,INCOMPLETO
YOYO,MOP-00000009,YY0001085                                         ,21-2JUN1,06-JUNIO,YY0001085 - IND02 - 024  CARGO TIRO MEDIO TP INDIGO T-22,YOYO CEDI,Aprobado,UND ,146,146,144,2,2026-05-20,01-2026,014-MATCHA CLUB,2026-04-09,2026-04-09,1,IND02               ,1,24,T-22     ,0.9863013698630136,INCOMPLETO
YOYO,MOP-00000013,YY0001083                                         ,23-2JUN3,06-JUNIO,YY0001083 - IND01 - 020  FALDA TIRO ALTO TP L INDIGO T-14,YOYO CEDI,Aprobado,UND ,447,447,445,2,2026-06-03,01-2026,016-LOVE & LATTE,2026-04-13,2026-04-13,1,IND01               ,1,20,T-14     ,0.9955257270693513,INCOMPLETO
YOYO,MOP-00000013,YY0001083                                         ,23-2JUN3,06-JUNIO,YY0001083 - IND01 - 021  FALDA TIRO ALTO TP L INDIGO T-16,YOYO CEDI,Aprobado,UND ,447,447,445,2,2026-06-03,01-2026,016-LOVE & LATTE,2026-04-13,2026-04-13,1,IND01               ,1,21,T-16     ,0.9955257270693513,INCOMPLETO
YOYO,MOP-00000013,YY0001083                                         ,23-2JUN3,06-JUNIO,YY0001083 - IND01 - 022  FALDA TIRO ALTO TP L INDIGO T-18,YOYO CEDI,Aprobado,UND ,358,358,356,2,2026-06-03,01-2026,016-LOVE & LATTE,2026-04-13,2026-04-13,1,IND01               ,1,22,T-18     ,0.994413407821229,INCOMPLETO
YOYO,MOP-00000013,YY0001083                                         ,23-2JUN3,06-JUNIO,YY0001083 - IND01 - 023  FALDA TIRO ALTO TP L INDIGO T-20,YOYO CEDI,Aprobado,UND ,268,268,267,1,2026-06-03,01-2026,016-LOVE & LATTE,2026-04-13,2026-04-13,1,IND01               ,1,23,T-20     ,0.996268656716418,INCOMPLETO
YOYO,MOP-00000013,YY0001083                                         ,23-2JUN3,06-JUNIO,YY0001083 - IND01 - 024  FALDA TIRO ALTO TP L INDIGO T-22,YOYO CEDI,Cumplido,UND ,179,179,179,0,2026-06-03,01-2026,016-LOVE & LATTE,2026-04-13,2026-04-13,1,IND01               ,1,24,T-22     ,1.0,CERRADO
YOYO,MOP-00000020,YY0000222                                         ,25-3JUL1,07-JULIO,YY0000222 - IND01 - 019  MOMJEAN TIRO ALTO INDIGO T-12,YOYO CEDI,Aprobado,UND ,462,462,435,27,2026-06-17,01-2026,001-BASIC URBAN,2026-04-16,2026-04-16,1,IND01               ,1,19,T-12     ,0.9415584415584416,INCOMPLETO
YOYO,MOP-00000020,YY0000222                                         ,25-3JUL1,07-JULIO,YY0000222 - IND01 - 020  MOMJEAN TIRO ALTO INDIGO T-14,YOYO CEDI,Aprobado,UND ,554,554,556,0,2026-06-17,01-2026,001-BASIC URBAN,2026-04-16,2026-04-16,1,IND01               ,1,20,T-14     ,1.0036101083032491,CERRADO
YOYO,MOP-00000020,YY0000222                                         ,25-3JUL1,07-JULIO,YY0000222 - IND01 - 021  MOMJEAN TIRO ALTO INDIGO T-16,YOYO CEDI,Aprobado,UND ,554,554,560,0,2026-06-17,01-2026,001-BASIC URBAN,2026-04-16,2026-04-16,1,IND01               ,1,21,T-16     ,1.0108303249097472,CERRADO
YOYO,MOP-00000020,YY0000222                                         ,25-3JUL1,07-JULIO,YY0000222 - IND01 - 022  MOMJEAN TIRO ALTO INDIGO T-18,YOYO CEDI,Aprobado,UND ,369,369,350,19,2026-06-17,01-2026,001-BASIC URBAN,2026-04-16,2026-04-16,1,IND01               ,1,22,T-18     ,0.948509485094851,INCOMPLETO
YOYO,MOP-00000020,YY0000222                                         ,25-3JUL1,07-JULIO,YY0000222 - IND01 - 023  MOMJEAN TIRO ALTO INDIGO T-20,YOYO CEDI,Aprobado,UND ,277,277,265,12,2026-06-17,01-2026,001-BASIC URBAN,2026-04-16,2026-04-16,1,IND01               ,1,23,T-20     ,0.9566787003610109,INCOMPLETO
YOYO,MOP-00000020,YY0000222                                         ,25-3JUL1,07-JULIO,YY0000222 - IND01 - 024  MOMJEAN TIRO ALTO INDIGO T-22,YOYO CEDI,Aprobado,UND ,185,185,175,10,2026-06-17,01-2026,001-BASIC URBAN,2026-04-16,2026-04-16,1,IND01               ,1,24,T-22     ,0.9459459459459459,INCOMPLETO
YOYO,MOP-00000035,YY0000261                                         ,26-3JUL2,07-JULIO,YY0000261 - IND07 - 019  FALDA TIRO MEDIO INDIGO T-12,YOYO CEDI,Aprobado,UND ,396,406,0,406,2026-06-24,01-2026,002-BLACK GARDEN,2026-04-21,2026-04-27,1,IND07               ,1,19,T-12     ,0.0,INCOMPLETO
YOYO,MOP-00000035,YY0000261                                         ,26-3JUL2,07-JULIO,YY0000261 - IND07 - 020  FALDA TIRO MEDIO INDIGO T-14,YOYO CEDI,Aprobado,UND ,396,406,0,406,2026-06-24,01-2026,002-BLACK GARDEN,2026-04-21,2026-04-27,1,IND07               ,1,20,T-14     ,0.0,INCOMPLETO
YOYO,MOP-00000035,YY0000261                                         ,26-3JUL2,07-JULIO,YY0000261 - IND07 - 021  FALDA TIRO MEDIO INDIGO T-16,YOYO CEDI,Aprobado,UND ,396,408,0,408,2026-06-24,01-2026,002-BLACK GARDEN,2026-04-21,2026-04-27,1,IND07               ,1,21,T-16     ,0.0,INCOMPLETO
YOYO,MOP-00000035,YY0000261                                         ,26-3JUL2,07-JULIO,YY0000261 - IND07 - 022  FALDA TIRO MEDIO INDIGO T-18,YOYO CEDI,Aprobado,UND ,317,326,0,326,2026-06-24,01-2026,002-BLACK GARDEN,2026-04-21,2026-04-27,1,IND07               ,1,22,T-18     ,0.0,INCOMPLETO
YOYO,MOP-00000035,YY0000261                                         ,26-3JUL2,07-JULIO,YY0000261 - IND07 - 023  FALDA TIRO MEDIO INDIGO T-20,YOYO CEDI,Aprobado,UND ,238,244,0,244,2026-06-24,01-2026,002-BLACK GARDEN,2026-04-21,2026-04-27,1,IND07               ,1,23,T-20     ,0.0,INCOMPLETO
YOYO,MOP-00000035,YY0000261                                         ,26-3JUL2,07-JULIO,YY0000261 - IND07 - 024  FALDA TIRO MEDIO INDIGO T-22,YOYO CEDI,Aprobado,UND ,158,163,0,163,2026-06-24,01-2026,002-BLACK GARDEN,2026-04-21,2026-04-27,1,IND07               ,1,24,T-22     ,0.0,INCOMPLETO
YOYO,MOP-00000030,YY0000223                                         ,25-3JUL1,07-JULIO,YY0000223 - IND03 - 019  RETROMOM TIRO ALTO INDIGO T-12,YOYO CEDI,Aprobado,UND ,500,477,0,477,2026-06-17,01-2026,001-BASIC URBAN,2026-04-21,2026-04-23,1,IND03               ,1,19,T-12     ,0.0,INCOMPLETO
